Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-10-03,548.34,551.0,540.47,547.29,418.24764452,229206.115001,548.015315816
2016-10-02,550.54,550.65,543.98,548.37,196.65737621,107624.248063,547.26779202
2016-10-01,546.52,551.99,546.52,550.6,222.12486565,121982.929275,549.163772899
2016-09-30,542.66,547.21,539.5,546.42,366.16357966,199403.814657,544.575773598
2016-09-29,542.2,544.48,539.71,542.66,334.36592794,181420.362375,542.580290678
2016-09-28,544.96,544.98,539.07,542.2,351.72093009,190795.103643,542.461614651
2016-09-27,541.86,544.98,538.48,544.98,325.0320896,175884.581888,541.129899218
2016-09-26,537.06,543.45,533.39,541.87,258.84013509,139957.641811,540.710743188
2016-09-25,539.98,539.98,535.0,537.06,167.69035969,90131.1897573,537.485815666
2016-09-24,538.26,540.17,536.21,539.98,178.83034425,96349.6405219,538.776799463
2016-09-23,532.95,540.1,532.67,538.25,283.24281597,151808.360667,535.965440632
2016-09-22,535.38,535.41,527.04,532.95,248.45638672,132264.061011,532.343172005
2016-09-21,545.92,545.92,530.7,535.38,440.01656838,236115.600081,536.606157695
2016-09-20,545.12,549.96,544.1,545.9,295.40895044,161391.95896,546.334018384
2016-09-19,547.36,547.88,542.42,545.12,284.78813649,155403.837806,545.682273571
2016-09-18,543.52,548.09,543.0,547.3,124.17254106,67699.0938923,545.201808019
2016-09-17,546.9,547.03,542.92,543.98,170.11833685,92674.2216078,544.763270814
2016-09-16,542.74,549.0,541.75,547.03,227.73867721,124074.919475,544.812681778
2016-09-15,545.78,546.33,540.46,542.53,287.1228595,156190.45622,543.984747479
2016-09-14,546.24,548.28,543.01,545.74,320.34608665,175083.036949,546.54339243
2016-09-13,543.58,548.44,542.18,545.82,357.87609819,195177.054878,545.37605575
2016-09-12,544.21,545.84,540.0,544.05,232.19628478,125990.705054,542.604310717
2016-09-11,558.09,563.09,531.09,544.21,335.96366491,184534.874794,549.270335062
2016-09-10,556.33,560.94,555.0,558.79,174.12988688,97107.3472243,557.67191356
2016-09-09,557.03,561.78,550.19,557.31,327.43139599,181571.97316,554.534401355
2016-09-08,550.0,562.3,542.85,557.21,536.55211456,297517.142616,554.498127101
2016-09-07,546.34,551.58,538.46,549.99,378.69205465,206749.232121,545.956086435
2016-09-06,545.3,554.82,538.27,546.41,227.72502862,124019.566188,544.602264142
2016-09-05,545.36,547.27,537.33,544.78,207.56304587,112677.171796,542.857575268
2016-09-04,535.9,556.9,533.75,545.25,384.3830371,209315.033926,544.548051614
2016-09-03,516.47,536.69,515.27,535.8,279.90821056,145640.390935,520.314822649
2016-09-02,512.51,516.92,507.09,516.92,358.94543258,184279.070443,513.390208418
2016-09-01,515.85,517.33,510.0,512.53,361.03514832,185240.567876,513.081811391
2016-08-31,519.06,519.61,513.0,515.84,275.94971416,142231.367463,515.424949419
2016-08-30,514.55,519.83,514.22,518.97,319.13369897,165326.918986,518.04907949
2016-08-29,514.94,517.76,511.75,514.56,301.92433878,155554.43755,515.20999658
2016-08-28,511.57,515.7,508.42,514.87,197.04386828,100987.87692,512.51468925
2016-08-27,518.26,519.47,508.47,511.62,193.88896858,99598.1643802,513.686596559
2016-08-26,512.66,518.76,510.57,518.73,242.05358213,124605.972998,514.786734002
2016-08-25,516.24,516.81,508.0,511.54,299.04344387,153061.653233,511.837515152
2016-08-24,518.4,518.49,514.01,516.65,282.57486315,145972.601884,516.580279849
2016-08-23,520.32,521.56,512.02,518.05,392.95092761,203385.622781,517.585297529
2016-08-22,517.45,521.82,512.13,520.28,229.32587708,118940.456377,518.652573759
2016-08-21,515.78,519.31,513.0,517.38,135.0643313,69739.2912697,516.341291579
2016-08-20,509.98,517.25,506.35,515.51,278.49824415,142410.487971,511.351475143
2016-08-19,507.83,513.16,503.47,509.37,363.31825441,185110.393276,509.499291678
2016-08-18,510.35,512.95,503.91,507.61,321.91041019,163974.431516,509.379089105
2016-08-17,514.0,519.25,504.28,510.35,408.55499605,209661.677442,513.178591547
2016-08-16,508.94,520.27,502.27,513.61,342.03184097,174971.746199,511.565665065
2016-08-15,514.52,516.86,501.31,508.42,281.17157397,143564.349338,510.593397872
2016-08-14,526.93,526.94,505.0,513.68,261.5963731,134883.242057,515.61587211
2016-08-13,527.68,532.81,523.31,526.94,187.71094585,99118.8414354,528.039752752
2016-08-12,530.9,533.71,523.03,528.29,308.79375918,163378.835253,529.087231836
2016-08-11,534.61,540.07,529.17,531.32,291.83998851,156008.332729,534.568047119
2016-08-10,531.89,545.0,526.86,534.09,336.29830783,179805.143753,534.659674363
2016-08-09,538.4,540.0,527.5,531.89,374.29293515,199880.147559,534.02062606
2016-08-08,542.26,543.08,534.51,537.02,316.36773662,170708.143479,539.58771303
2016-08-07,536.97,546.2,531.82,541.82,256.31100657,138498.975488,540.35516204
2016-08-06,526.08,536.97,516.22,536.97,255.22549889,134007.523105,525.05538705
2016-08-05,525.06,533.67,507.59,526.07,505.25901506,263886.992801,522.280622285
2016-08-04,517.99,541.97,504.26,526.01,747.1874565,393141.959794,526.162419315
2016-08-03,476.51,524.14,462.15,517.99,1166.56124905,586681.636884,502.915416881
2016-08-02,537.2,546.38,434.78,477.97,901.85693943,468281.768556,519.241742323
2016-08-01,559.2,564.98,531.71,537.18,446.34097674,247256.543786,553.963352395
2016-07-31,587.79,587.91,555.0,559.21,490.31774392,279018.487957,569.056476983
2016-07-30,590.49,594.31,587.04,587.66,173.74265069,102462.555522,589.737494593
2016-07-29,594.99,596.65,587.05,590.98,284.50133068,168628.873279,592.71734468
2016-07-28,594.51,597.27,590.5,594.99,304.55396729,181092.726918,594.616213767
2016-07-27,594.75,600.0,590.26,594.01,358.14035929,213866.387978,597.158020398
2016-07-26,596.36,600.0,588.89,594.03,431.45749586,256290.716912,594.011506048
2016-07-25,605.79,605.99,595.01,596.36,294.89161271,176967.511717,600.1103595
2016-07-24,601.09,606.85,596.0,604.85,140.26487317,84425.2389068,601.898657866
2016-07-23,596.62,604.32,593.08,601.0,255.55946949,152786.320335,597.85035804
2016-07-22,604.65,610.0,592.5,596.62,357.44098313,214833.3925,601.031786055
2016-07-21,608.84,609.99,602.01,603.53,293.50011266,177874.193428,606.044719424
2016-07-20,613.0,615.6,605.25,608.85,293.26121424,179116.806118,610.775641035
2016-07-19,611.89,613.3,607.56,613.0,305.64201083,186898.270387,611.494047823
2016-07-18,616.0,618.55,606.87,612.67,258.16487146,158643.826503,614.505860561
2016-07-17,605.69,623.02,603.01,616.0,278.70444762,171056.264817,613.755059446
2016-07-16,608.23,609.79,601.8,606.69,151.67845989,91964.110694,606.309628676
2016-07-15,599.59,610.0,596.67,608.34,294.55824915,177944.763996,604.107216517
2016-07-14,594.0,604.01,590.62,599.85,336.81900149,201221.743922,597.418028769
2016-07-13,605.97,611.86,594.0,594.01,428.50832407,259134.009906,604.735066625
2016-07-12,592.25,615.14,588.0,605.86,417.30158716,250926.563085,601.307473554
2016-07-11,591.28,600.79,587.56,592.26,332.67970158,197338.294327,593.178042993
2016-07-10,593.65,593.87,585.6,592.34,153.57035592,90657.291683,590.330673781
2016-07-09,609.22,609.22,560.26,593.83,397.15840677,234748.781489,591.070911475
2016-07-08,584.96,609.22,580.01,609.22,377.83426817,223968.321106,592.768681864
2016-07-07,616.38,617.62,557.94,585.06,859.6714068,502127.68898,584.092578871
2016-07-06,610.66,619.3,606.13,616.44,430.89602789,265118.229367,615.271926886
2016-07-05,612.0,615.0,601.0,610.69,424.30601266,258409.855305,609.017660827
2016-07-04,597.89,613.0,585.11,612.0,293.67838793,177463.526648,604.278469039
2016-07-03,634.79,635.58,585.0,597.88,413.54512736,249971.944497,604.461104628
2016-07-02,610.78,636.02,610.77,636.02,540.74999005,335342.594426,620.143505496
2016-07-01,608.86,622.15,597.72,610.97,451.0049211,276172.893221,612.350066042
2016-06-30,578.42,614.07,573.0,608.85,586.20861791,349219.871214,595.726266289
2016-06-29,590.11,590.11,565.67,578.43,507.32098314,292547.897275,576.65246855
2016-06-28,597.17,601.25,584.0,589.43,518.83348543,307834.374172,593.320174616
2016-06-27,575.28,599.13,569.59,596.39,400.30467515,235442.042955,588.157115243
2016-06-26,607.3,608.2,560.59,570.99,425.92459999,247388.68807,580.827423624
2016-06-25,605.67,625.0,585.01,607.35,459.53513763,281015.436698,611.521108369
2016-06-24,558.72,634.99,554.0,605.68,1727.35797682,1046273.37957,605.707325065
2016-06-23,529.41,564.19,493.35,556.44,1325.07440008,698455.872776,527.106910173
2016-06-22,595.77,609.0,517.0,530.08,1213.05714951,697555.90414,575.039605036
2016-06-21,640.1,644.36,544.38,596.55,1741.19917139,1043986.70147,599.579139836
2016-06-20,680.49,685.0,635.44,640.1,773.47438978,511681.800354,661.536835757
2016-06-19,676.67,690.0,673.0,680.94,305.31025679,207116.165178,678.379322581
2016-06-18,670.15,696.08,657.0,676.55,480.52633356,325554.540794,677.495733443
2016-06-17,692.44,715.65,624.41,669.73,1075.6434265,716818.215586,666.408772578
2016-06-16,623.34,698.0,623.34,692.44,1008.11396869,670955.686293,665.555390691
2016-06-15,615.8,624.9,599.01,622.29,760.2390467,466316.601609,613.381545756
2016-06-14,626.61,628.15,583.99,615.81,933.94741457,572909.100647,613.427578158
2016-06-13,600.67,640.96,595.0,626.61,1241.63196328,765036.982316,616.154387887
2016-06-12,540.34,610.0,535.48,598.14,1347.70822314,772920.364528,573.507196333
2016-06-11,514.98,541.13,514.98,540.0,543.91006202,284333.560036,522.758411529
2016-06-10,510.64,515.0,509.06,515.0,465.40042546,238571.050704,512.614595201
2016-06-09,512.69,513.41,505.8,511.04,490.8829747,250476.090241,510.256218184
2016-06-08,511.04,514.09,504.93,512.62,513.21176614,261573.023227,509.678539122
2016-06-07,516.47,520.3,498.46,511.04,970.39066096,496719.013724,511.87530312
2016-06-06,506.77,518.0,506.77,516.47,626.43482359,322084.432423,514.154737723
2016-06-05,507.55,514.63,490.94,507.1,470.67896231,238467.20092,506.645123355
2016-06-04,503.98,524.81,495.88,507.77,717.11918636,365219.045547,509.286395474
2016-06-03,483.12,510.36,479.55,500.86,1646.33549441,819808.475467,497.959546065
2016-06-02,478.75,485.0,473.2,483.16,632.61315442,303162.348088,479.222327215
2016-06-01,476.96,486.96,471.0,478.76,788.82607763,378613.145876,479.97037194
2016-05-31,477.75,490.94,468.41,478.45,875.67961173,420375.555337,480.056346758
2016-05-30,473.6,486.88,455.38,477.06,673.01917557,321382.599574,477.523689132
2016-05-29,470.5,494.6,452.32,471.54,865.18137528,409249.968834,473.022166828
2016-05-28,424.14,485.84,422.31,471.5,1188.49982827,532636.033099,448.158275189
2016-05-27,406.0,427.88,405.24,424.13,1177.13745694,496030.62817,421.387175513
2016-05-26,403.93,407.0,402.28,406.74,511.16695731,206973.316655,404.903551952
2016-05-25,400.8,404.99,400.79,404.11,505.08788446,203579.543343,403.057665024
2016-05-24,397.28,402.86,396.0,400.88,674.83646574,269289.983633,399.044801673
2016-05-23,393.73,398.6,391.54,397.28,793.08142112,313170.672154,394.878336341
2016-05-22,398.39,398.39,391.59,393.61,422.73016191,166971.237457,394.983023455
2016-05-21,396.75,399.4,394.04,398.25,295.67056108,117283.917214,396.670932627
2016-05-20,390.32,400.0,390.27,396.75,492.74817865,195060.396631,395.862237716
2016-05-19,405.53,406.66,390.2,390.92,592.84817996,237158.322714,400.032134247
2016-05-18,401.41,406.7,400.97,405.53,392.14224747,158647.014429,404.564964507
2016-05-17,403.51,404.4,400.35,401.51,490.30275316,197424.628185,402.65861636
2016-05-16,406.71,407.5,399.62,403.0,447.77716554,180921.202551,404.042940271
2016-05-15,406.5,408.84,403.49,406.88,261.50260176,106340.626204,406.652268421
2016-05-14,405.99,407.18,402.98,406.59,420.46175902,170256.723391,404.927962504
2016-05-13,401.65,406.51,398.96,405.99,630.00631318,254004.722466,403.178058938
2016-05-12,397.45,403.99,393.21,401.65,632.70065818,251722.826585,397.85453568
2016-05-11,397.85,402.0,395.0,397.34,215.9236464,86028.557251,398.421195109
2016-05-10,406.14,406.95,395.96,397.85,301.63793394,120906.755382,400.834052277
2016-05-09,404.19,407.1,401.02,405.88,221.40642468,89536.3647975,404.398223434
2016-05-08,403.34,404.49,399.59,404.47,172.54626922,69495.0781131,402.761986261
2016-05-07,404.79,405.0,403.21,403.32,142.08759239,57417.2125002,404.097300365
2016-05-06,394.79,406.18,392.93,404.77,349.2841244,139088.079807,398.208994028
2016-05-05,391.51,395.47,390.41,394.72,338.5837279,132887.174193,392.479505784
2016-05-04,393.19,394.97,387.72,391.51,410.61951794,160591.134183,391.094741402
2016-05-03,387.97,400.0,384.5,393.24,792.24933943,308811.444365,389.79072496
2016-05-02,397.45,399.49,383.0,389.04,613.83273138,238430.791954,388.429583118
2016-05-01,394.34,398.69,391.0,397.45,244.39683399,96712.2172312,395.717962677
2016-04-30,403.99,405.96,393.0,394.34,406.63792486,161548.921198,397.279523924
2016-04-29,398.58,406.48,394.01,402.03,688.32219579,273065.072465,396.711124725
2016-04-28,393.69,407.5,385.59,397.79,752.75546287,296742.122415,394.207863047
2016-04-27,416.16,416.52,391.84,393.36,1048.56808005,425339.123713,405.638061853
2016-04-26,414.52,418.6,410.72,416.17,668.6423561,277098.624387,414.419789383
2016-04-25,410.96,418.59,406.1,414.66,501.63663479,205914.507483,410.48538564
2016-04-24,402.88,411.98,400.1,410.3,627.79829026,255868.579936,407.564951842
2016-04-23,399.44,403.0,397.23,402.92,489.94978203,196008.834433,400.059029765
2016-04-22,399.85,400.98,394.74,399.44,850.38733466,338341.336326,397.867327671
2016-04-21,392.04,400.97,389.75,399.82,976.63124614,385038.692584,394.251867433
2016-04-20,384.95,393.15,384.0,392.08,734.13483621,285043.910239,388.2718762
2016-04-19,380.11,385.0,378.26,384.72,674.15492237,256354.575528,380.260630044
2016-04-18,379.17,383.65,379.0,380.19,344.70397134,131158.918383,380.497265155
2016-04-17,383.34,385.79,378.0,379.17,332.34046638,126805.229506,381.55218017
2016-04-16,382.73,385.0,379.97,383.35,645.70695015,247235.131568,382.890615488
2016-04-15,378.98,384.54,378.07,382.99,578.50364465,220499.054294,381.154131582
2016-04-14,378.02,379.45,377.0,379.0,499.29487076,188653.637752,377.840127749
2016-04-13,375.45,378.82,374.39,377.48,837.92914935,315227.74672,376.198568775
2016-04-12,372.2,381.51,371.38,375.45,672.59083285,252501.04807,375.415536069
2016-04-11,371.15,373.55,368.91,372.2,475.3515912,176359.481614,371.008501663
2016-04-10,368.36,371.82,367.95,371.05,214.84341505,79606.5038351,370.532668253
2016-04-09,368.43,369.17,365.01,368.44,254.29269377,93469.5677639,367.566863122
2016-04-08,371.11,374.37,365.65,368.86,669.92470049,248849.036646,371.458219803
2016-04-07,370.46,373.0,368.56,371.12,620.10226044,229750.676716,370.504498004
2016-04-06,371.17,380.0,368.89,370.43,570.33922262,212150.536194,371.972552088
2016-04-05,368.56,372.93,367.54,371.79,575.53098902,213426.757393,370.834518844
2016-04-04,369.56,370.22,366.95,368.83,449.80059869,165752.003577,368.50107372
2016-04-03,369.46,370.23,367.4,369.56,186.26745266,68727.4451517,368.97184221
2016-04-02,367.5,369.68,365.95,369.46,267.91202534,98736.9345843,368.542376771
2016-04-01,366.65,367.21,364.47,366.97,592.83424994,216888.778551,365.850621102
2016-03-31,364.99,368.0,363.75,366.2,552.54200929,202156.426939,365.866166807
2016-03-30,368.89,368.89,361.62,364.99,636.09605205,232282.15175,365.168359403
2016-03-29,377.08,380.0,365.75,368.9,748.13863962,277108.209873,370.396869241
2016-03-28,379.97,380.85,375.01,377.38,317.70896657,120099.112969,378.016126725
2016-03-27,373.48,382.95,372.51,379.97,345.60452823,130735.217051,378.279815142
2016-03-26,372.73,374.0,371.91,373.47,336.8283307,125632.276373,372.98607309
2016-03-25,370.11,374.05,368.69,372.99,328.53047281,122294.55034,372.247205241
2016-03-24,373.72,374.21,365.0,370.11,486.39345069,180797.738592,371.710882077
2016-03-23,372.21,375.64,371.02,373.72,317.43109735,118454.328211,373.165481266
2016-03-22,366.37,372.5,365.64,372.25,431.39957564,160044.095609,370.988069175
2016-03-21,366.39,366.96,361.12,366.37,459.97585927,167614.818085,364.399162927
2016-03-20,363.67,368.0,363.16,366.37,333.18916588,122051.011725,366.311465749
2016-03-19,364.34,374.74,359.79,364.14,421.21926319,153811.808107,365.158532736
2016-03-18,370.77,370.83,356.97,364.59,1152.06547048,420199.672229,364.735931244
2016-03-17,371.92,373.98,369.01,370.8,650.57597681,241854.246012,371.754037396
2016-03-16,374.55,383.93,371.39,371.91,944.76426645,354005.239448,374.702189763
2016-03-15,373.57,375.94,372.11,374.5,554.02837629,207498.940297,374.527640058
2016-03-14,370.05,374.04,369.0,373.14,634.21641292,235755.738002,371.727588879
2016-03-13,368.65,373.75,367.78,370.05,277.44660791,102920.202088,370.954984323
2016-03-12,375.55,376.86,364.23,368.9,381.38312543,141201.549992,370.23544194
2016-03-11,372.43,378.56,371.79,375.71,1119.61063916,421377.33971,376.360606957
2016-03-10,376.23,380.41,370.18,371.47,3087.98878392,1159967.66953,375.638563057
2016-03-09,373.76,383.93,372.36,376.19,698.28945678,263079.726232,376.748816236
2016-03-08,375.04,379.15,370.29,373.76,790.35178692,295413.267572,373.774403323
2016-03-07,366.99,378.67,362.81,375.11,730.33781281,271957.800836,372.372614516
2016-03-06,360.53,371.98,356.24,366.7,722.52668685,263960.128071,365.329243715
2016-03-05,370.84,372.17,350.73,360.5,1352.84219927,487102.71744,360.058784168
2016-03-04,383.24,386.41,368.34,370.84,676.65606517,256241.366496,378.687755399
2016-03-03,387.01,389.42,376.19,382.88,1026.26960752,394339.953606,384.245962968
2016-03-02,398.97,399.95,386.38,386.45,605.84416957,239835.560355,395.87004778
2016-03-01,400.8,401.99,393.99,398.97,519.28162757,206912.692341,398.459489717
2016-02-29,396.44,404.98,393.45,400.8,661.58311095,264630.705441,399.996162328
2016-02-28,395.56,398.0,387.01,396.68,451.17185175,177287.744115,392.949479068
2016-02-27,393.0,397.94,392.53,395.92,299.52772185,118279.60758,394.887013628
2016-02-26,384.15,392.96,376.87,392.96,518.50499834,199804.624299,385.347537514
2016-02-25,385.69,387.79,372.22,384.15,491.75684583,188226.985213,382.76434138
2016-02-24,381.66,387.29,373.18,385.69,632.79566377,241975.843657,382.391753786
2016-02-23,397.15,398.38,375.78,380.96,494.46935816,189603.96992,383.449382233
2016-02-22,394.25,398.64,388.76,397.61,477.18181328,188111.615888,394.21371614
2016-02-21,392.49,403.79,388.47,394.33,1104.35884053,436555.86292,395.302547413
2016-02-20,378.04,398.5,377.58,391.82,468.85827985,182779.719181,389.840015707
2016-02-19,379.54,384.61,374.5,379.25,336.95134855,127356.346431,377.966572858
2016-02-18,374.06,382.68,373.01,379.2,520.19618199,196817.104805,378.351690419
2016-02-17,366.35,381.0,364.69,373.53,915.85856689,342491.129786,373.956353271
2016-02-16,356.63,367.04,356.14,366.24,630.97965357,229239.922085,363.307946283
2016-02-15,361.64,364.0,353.0,356.49,495.85150639,177918.96109,358.815005696
2016-02-14,347.13,362.38,345.0,362.38,384.45617604,136353.372391,354.665579301
2016-02-13,339.79,350.0,338.6,347.2,350.58494033,121076.836355,345.356638085
2016-02-12,334.96,340.96,325.89,339.78,518.64799565,174821.0947,337.070799785
2016-02-11,335.85,336.82,327.03,334.97,642.40261563,212343.895864,330.54643723
2016-02-10,330.8,341.0,328.7,335.85,558.66202964,187049.097892,334.816200078
2016-02-09,332.26,334.35,328.27,330.8,650.36210248,215546.282595,331.425035028
2016-02-08,337.83,341.45,330.29,332.23,504.98449935,169277.367999,335.212998056
2016-02-07,337.09,342.48,334.47,337.63,175.07431562,59149.5075799,337.853712982
2016-02-06,344.49,345.49,332.5,336.27,291.82220869,98472.5676029,337.440279288
2016-02-05,346.17,349.0,336.93,344.26,554.63935125,191440.857818,345.16277539
2016-02-04,332.74,349.31,331.28,347.63,669.28720552,227644.350966,340.129542427
2016-02-03,341.79,342.87,330.35,332.26,494.17076527,166377.692976,336.68056605
2016-02-02,340.59,345.32,339.0,342.46,613.11017676,209929.729034,342.401312182
2016-02-01,340.85,349.44,332.49,341.28,466.35209307,159008.387007,340.962095742
2016-01-31,350.26,353.33,336.95,340.41,334.85044633,116682.665369,348.462027294
2016-01-30,350.65,355.0,347.34,350.31,279.01829627,97871.6739928,350.771527535
2016-01-29,347.89,354.99,333.83,350.71,551.83908523,191403.393229,346.846387564
2016-01-28,362.44,363.24,344.12,348.04,865.41781856,303878.55905,351.135084733
2016-01-27,361.58,366.32,359.13,362.22,509.35540869,185038.66888,363.280070699
2016-01-26,361.69,367.48,357.32,361.48,450.66001593,163664.135709,363.165423875
2016-01-25,374.19,374.19,356.67,361.65,449.86514094,163793.752326,364.095230815
2016-01-24,359.2,378.62,358.22,374.22,289.67105333,107439.305068,370.901074971
2016-01-23,355.12,367.49,355.01,359.05,378.78836339,136945.023133,361.534398542
2016-01-22,376.17,379.92,347.22,355.19,702.88346408,253898.808286,361.224614408
2016-01-21,384.65,388.86,371.17,377.59,810.97568855,307318.587602,378.949199022
2016-01-20,344.84,385.47,339.79,385.47,1398.38657074,511083.856066,365.481095686
2016-01-19,352.71,355.3,340.66,344.36,769.95619126,269283.852298,349.739186923
2016-01-18,347.54,354.73,341.54,352.36,856.42279692,299048.978113,349.183813402
2016-01-17,355.61,357.29,347.52,347.54,602.45645842,211712.597755,351.415599909
2016-01-16,327.82,356.64,306.84,355.52,1754.94776722,594306.369953,338.646187114
2016-01-15,396.38,411.98,328.57,328.57,2522.19448817,922241.180407,365.650303627
2016-01-14,398.03,400.55,392.3,397.16,392.44287543,156102.181264,397.770455364
2016-01-13,401.35,405.0,392.3,398.03,751.73708238,298924.86521,397.645496299
2016-01-12,415.98,416.43,399.48,401.35,538.46611944,221837.017308,411.979527215
2016-01-11,413.44,416.08,407.05,414.75,280.26650643,115496.663038,412.095845876
2016-01-10,413.3,416.44,404.83,413.13,187.64207958,76762.180012,409.088303561
2016-01-09,417.02,417.66,411.0,412.99,254.84674423,105523.136783,414.06507704
2016-01-08,419.54,426.0,410.05,417.02,526.18323476,220265.2313,418.609367896
2016-01-07,400.24,422.01,398.85,419.63,799.62291118,333303.516659,416.825871294
2016-01-06,402.89,403.99,398.25,400.06,354.80115769,142443.2621,401.473498641
2016-01-05,400.86,404.77,399.85,403.2,504.93077057,203348.022094,402.724559378
2016-01-04,396.75,403.0,396.35,400.23,283.39790448,113144.517012,399.242602798
2016-01-03,400.59,400.88,392.39,397.16,197.69053136,78243.4242601,395.787414409
2016-01-02,401.32,402.65,397.61,400.59,174.17812579,69779.8967251,400.623766094
2016-01-01,397.5,403.0,394.84,401.7,255.7128479,102094.567865,399.254744937
2015-12-31,389.86,399.5,385.05,396.87,321.80640741,126144.809807,391.98973949
2015-12-30,398.05,399.3,386.49,392.22,352.23942951,138737.724106,393.873350008
2015-12-29,385.53,398.05,382.51,398.05,456.916869,177802.988212,389.136405932
2015-12-28,386.03,393.47,381.34,385.56,274.33459293,106066.50415,386.631897265
2015-12-27,381.54,392.0,376.44,387.0,789.28658807,302831.167656,383.67707273
2015-12-26,416.32,416.6,372.57,381.73,1346.18493324,520446.000493,386.608100895
2015-12-25,416.31,419.0,411.61,415.4,218.31188897,90516.9872038,414.622344348
2015-12-24,406.38,420.37,405.53,416.13,406.12217645,169005.286911,416.143950542
2015-12-23,395.81,409.69,394.0,404.65,381.50790412,153562.171973,402.513736452
2015-12-22,400.03,405.67,395.5,397.15,499.77545943,200263.398839,400.70674752
2015-12-21,406.19,409.68,391.66,399.17,1201.21946389,480584.411428,400.080439816
2015-12-20,425.56,425.81,396.01,407.34,909.07198711,373731.230656,411.1129107
2015-12-19,426.49,431.21,414.74,425.64,2471.79696085,1049719.7311,424.678785406
2015-12-18,421.89,429.89,418.49,427.0,620.77530187,263568.420111,424.579424015
2015-12-17,416.4,421.98,412.04,421.97,648.27093449,271560.039223,418.898989258
2015-12-16,424.25,424.79,404.16,416.26,987.35765767,410650.822851,415.908885357
2015-12-15,403.8,425.0,403.8,424.29,1108.13850185,461069.00055,416.075246714
2015-12-14,394.91,409.16,392.94,405.0,2295.16420423,920360.276785,400.999752039
2015-12-13,394.93,403.95,385.0,395.62,888.08430692,353973.860401,398.581370759
2015-12-12,411.0,426.08,376.91,396.73,2656.63067888,1037206.67389,390.421853568
2015-12-11,380.28,413.12,380.04,413.01,1326.54074326,526222.732795,396.687953588
2015-12-10,378.76,383.31,373.09,380.35,340.30968755,129065.28244,379.258326054
2015-12-09,363.59,386.34,360.0,380.38,817.37484939,309683.724951,378.876014086
2015-12-08,363.99,380.0,360.0,376.85,144.6474675,53482.7205888,369.745295325
2015-12-07,355.5,365.0,354.25,364.0,46.91539216,16945.5290338,361.193379264
2015-12-06,338.98,359.01,338.98,354.49,175.80177949,61055.6171361,347.298060994
2015-12-05,331.17,347.0,328.98,338.98,289.23475454,97241.464717,336.202559308
2015-12-04,332.0,333.8,326.01,332.03,287.15096353,94344.8056798,328.554724386
2015-12-03,334.7,342.0,331.2,332.01,261.43240608,88056.4826001,336.823134976
2015-12-02,339.0,339.0,329.22,334.7,158.17043935,53064.3932072,335.488688185
2015-12-01,355.58,358.8,335.08,341.0,43.94315859,15096.3812266,343.543379925
2015-11-30,354.0,360.0,348.45,355.16,29.49872426,10509.6680111,356.275339858
2015-11-29,335.96,353.59,335.28,349.87,91.24258176,31608.9909718,346.428064201
2015-11-28,335.0,336.85,331.76,336.08,10.46242073,3505.85911789,335.090626573
2015-11-27,334.21,343.37,327.21,339.2,68.34605123,22912.7729122,335.246477299
2015-11-26,309.98,346.54,309.91,333.5,265.21172851,86110.756617,324.686834556
2015-11-25,300.91,312.0,298.55,309.8,492.83327639,150223.033599,304.815118612
2015-11-24,303.8,304.14,300.9,300.91,41.47812107,12549.9786731,302.568639787
2015-11-23,304.5,306.2,303.21,303.83,37.1247965,11312.8339386,304.724470035
2015-11-22,305.98,306.44,302.02,303.23,25.69336349,7806.84783019,303.846860425
2015-11-21,300.89,308.4,300.89,305.89,131.67866306,40001.3430619,303.779990868
2015-11-20,303.03,303.46,292.5,301.24,48.05168364,14370.5993277,299.065469493
2015-11-19,314.14,314.14,303.0,303.0,43.47298872,13364.8910654,307.429773266
2015-11-18,312.27,315.99,310.34,315.4,8.00081878,2507.85943197,313.450348137
2015-11-17,309.98,315.98,308.75,315.5,78.39754749,24585.8022642,313.604226807
2015-11-16,301.51,312.43,297.01,310.03,85.20075042,26122.2953211,306.597009913
2015-11-15,311.12,311.86,300.0,303.51,372.37650526,113433.240344,304.619756461
2015-11-14,313.66,313.95,306.93,310.93,95.67689174,29785.781847,311.316361823
2015-11-13,312.01,315.23,304.51,312.34,85.04134255,26318.9171489,309.483791762
2015-11-12,288.65,313.35,288.65,311.92,877.82470202,265314.318211,302.240661034
2015-11-11,314.72,316.49,280.0,287.81,180.52248241,53008.0930455,293.637071338
2015-11-10,352.03,354.88,303.2,314.72,145.38957888,48043.3043451,330.445309184
2015-11-09,346.47,356.02,340.0,351.62,82.58607326,28734.5083555,347.934067104
2015-11-08,359.46,361.47,343.01,346.47,56.82858619,20006.1526633,352.043821686
2015-11-07,347.55,364.46,347.55,360.43,70.05735248,25179.3279722,359.410212931
2015-11-06,357.3,367.0,328.48,351.83,140.80591386,49056.5084599,348.398068768
2015-11-05,373.0,411.78,320.0,350.0,287.80375358,106718.403444,370.802681051
2015-11-04,370.0,458.52,351.0,375.13,1653.10699236,698845.925075,422.74694155
2015-11-03,329.98,378.0,328.23,368.52,504.43173276,182716.005183,362.221472832
2015-11-02,298.71,332.99,287.24,330.0,181.70388115,56059.3118151,308.52016732
2015-11-01,286.48,299.99,279.7,299.99,56.73168094,16362.6562885,288.421848557
